stop_id,stop_name,route_count,connected_routes
13749,Cembekler,2,"788, 793"
13750,Yeniay,2,"788, 793"
13751,Yeniay,2,"788, 793"
13836,Doğancılar,2,"176, 784"
13838,Torbalı Muratbey Mahallesi,2,"714, 783"
13839,Torbalı Muratbey Mahallesi,2,"714, 783"
13871,Torbalı Havuz Park,2,"714, 783"
13872,Torbalı Havuz Park,2,"714, 783"
13903,Köprü,2,"829, 989"
13904,Köprü,2,"829, 989"
13905,Poyraz,2,"829, 989"
13906,Poyraz,2,"829, 989"
13907,Kurutaş,2,"829, 989"
13908,Kurutaş,2,"829, 989"
13909,Orhanlı Meydan,2,"829, 989"
13910,Orhanlı Meydan,2,"829, 989"
13911,Aynısefa,2,"829, 989"
13912,Aynısefa,2,"829, 989"
13913,Ürkmez Kardelen,2,"829, 989"
13914,Ürkmez Kardelen,2,"829, 989"
13915,Ürkmez İpek,2,"829, 989"
13916,Ürkmez İpek,2,"829, 989"
13917,Akçaköy  İncir Fabrikası,2,"789, 799"
13918,Akçaköy  İncir Fabrikası,2,"789, 799"
13919,Akçaköy,2,"789, 799"
13934,Çingülü,2,"829, 989"
13935,Çingülü,2,"829, 989"
13936,Çoban Yastığı,2,"829, 989"
13937,Çoban Yastığı,2,"829, 989"
13938,Fesleğen,2,"829, 989"
13939,Fesleğen,2,"829, 989"
13940,Firuze,2,"829, 989"
13941,Firuze,2,"829, 989"
13942,Hatmi,2,"829, 989"
13943,Hatmi,2,"829, 989"
13960,Lilyum,2,"829, 989"
13961,Lilyum,2,"829, 989"
13998,Bayındır Sanayi,2,"679, 790"
13999,Bayındır Sanayi,2,"679, 790"
14000,Turanlı,2,"679, 790"
14001,Turanlı,2,"679, 790"
14002,Yusuflu Köyü Yol Ayrımı,2,"679, 790"
14003,Yusuflu Köyü Yol Ayrımı,2,"679, 790"
14004,Ergenli Giriş,2,"679, 790"
14005,Ergenli Giriş,2,"679, 790"
14006,Ergenli Meydan,2,"679, 790"
14007,Ergenli Meydan,2,"679, 790"
14008,Ergenli Çıkış,2,"679, 790"
14009,Ergenli Çıkış,2,"679, 790"
14010,Ilıca Meydan,2,"679, 790"
14011,Ilıca Meydan,2,"679, 790"
14012,Kızıloba yol ayrımı,2,"679, 790"
14013,Kızıloba yol ayrımı,2,"679, 790"
14264,İstiklal,2,"705, 728"
14265,İstiklal,2,"705, 728"
14266,Hürriyet,2,"705, 728"
14267,Hürriyet,2,"705, 728"
14268,Çamlar,2,"705, 728"
14269,Çamlar,2,"705, 728"
14270,Sarnıç Gölet,2,"705, 728"
14271,Sarnıç Gölet,2,"705, 728"
14272,Sarnıç Yol Ayrımı,2,"705, 728"
14273,Sarnıç Yol Ayrımı,2,"705, 728"
14274,Sarnıç Yeşil,2,"705, 728"
14275,Sarnıç Yeşil,2,"705, 728"
14310,Öğretmenler Sitesi,2,"701, 722"
14311,Öğretmenler Sitesi,2,"701, 722"
14312,Torbalı Ticaret Odası 80.Yıl İlkokulu,2,"701, 722"
14313,Torbalı Ticaret Odası 80.Yıl İlkokulu,2,"701, 722"
14322,Şehit Uzman Çavuş Harun Şenözüar Mesleki ve Teknik Anadolu Lisesi,2,"701, 722"
14323,Şehit Uzman Çavuş Harun Şenözüar Mesleki ve Teknik Anadolu Lisesi,2,"701, 722"
14601,Fuar İzmir,2,"610, 92"
14603,Aktepe Meşe,2,"610, 92"
14604,Aktepe Meşe,2,"610, 92"
14625,Genceroğlu Parkı,2,"795, 865"
15147,Kiraz Son Durak,2,"803, 806"
15154,Bayındır Tariş,2,"679, 790"
15155,Bayındır Tariş,2,"679, 790"
15250,Ödemiş Kavşağı,2,"774, 798"
15251,Ödemiş Kavşağı,2,"774, 798"
15252,Maltepe,2,"774, 798"
15253,Maltepe,2,"774, 798"
15254,Tire Hastanesi,2,"774, 798"
15255,Tire Hastane,2,"774, 798"
15275,Tire Terminal İçi,2,"743, 798"
15438,Kızıloba Ilıca Giriş,2,"679, 790"
15439,Kızıloba Ilıca Giriş,2,"679, 790"
15471,Beydağ Denizli Yolu,2,"697, 796"
15472,Beydağ Denizli Yolu,2,"697, 796"
15473,Beydağ Stadı,2,"697, 796"
15500,Belevi İstasyon,2,"743, 783"
15501,Kozpınar,2,"743, 783"
15502,Kozpınar,2,"743, 783"
15503,Belevi Depolar,2,"743, 783"
15504,Belevi Depolar,2,"743, 783"
15531,Konak,2,"285, 374"
15532,Konak,2,"105, 72"
15567,Arıtma,2,"775, 778"
15568,Arıtma,2,"775, 778"
15572,Menderes Düğün Salonu,2,"799, 804"
15622,Meslek Fabrikası,2,"515, 539"
15623,İlkkent,2,"193, 873"
15635,Gıda Sanayi,2,"743, 770"
15636,Gıda Sanayi,2,"743, 770"
15836,Bahriye Üçok Mahallesi Köprü,2,"517, 587"
15894,Ayrancılar Sağlık Ocağı,2,"705, 712"
15917,Yeşil Bahçe,2,"829, 989"
15918,Yeşil Bahçe,2,"829, 989"
15931,Bayındır Giriş,2,"697, 806"
15932,Bayındır Giriş,2,"697, 806"
15933,İzsu,2,"697, 806"
15934,İzsu,2,"697, 806"
16097,Çırpı Çiftlik,2,"727, 858"
16098,Çırpı Çiftlik,2,"727, 858"
16099,Payamlı Mezarlık,2,"829, 989"
16100,Payamlı Mezarlık,2,"829, 989"
16117,Tire Yolu,2,"743, 770"
16155,Saha,2,"789, 829"
16156,Saha,2,"789, 829"
16170,Fidanlık,2,"743, 770"
16171,Fidanlık,2,"743, 770"
16172,Nar,2,"743, 770"
16173,Nar,2,"743, 770"
16174,Tire ATATÜRK Std.,2,"774, 798"
16175,Tire ATATÜRK Std.,2,"774, 798"
16180,Gümüldür Bahçeler,2,"776, 778"
16194,Menderes Son Durak,2,"799, 814"
16368,Atatürk Ortaokulu,2,"491, 828"
16369,Atatürk Ortaokulu,2,"491, 828"
16370,Nevvar Salih İşgören Devlet Hastanesi,2,"491, 828"
16371,Nevvar Salih İŞgören Devlet Hastanesi,2,"491, 828"
16372,Gaziemir Şantiye,2,"491, 828"
16373,Gaziemir Şantiye,2,"491, 828"
16416,Orkide,2,"24, 28"
16429,Çatalca Bahçe,2,"789, 799"
16430,Çatalca Bahçe,2,"789, 799"
16452,Torbalı Mezarlık,2,"697, 806"
16453,Torbalı Mezarlık,2,"697, 806"
16466,Sevgi,2,"491, 828"
16467,Sevgi,2,"491, 828"
16470,Festival,2,"789, 799"
16471,Festival,2,"789, 799"
16637,Ergenli Şantiye,2,"679, 790"
16638,Ergenli Şantiye,2,"679, 790"
16647,Akçaköy Yolu,2,"789, 799"
16648,Akçaköy Yolu,2,"789, 799"
16688,Zeytin Ağacı,2,"775, 778"
16689,Zeytin Ağacı,2,"775, 778"
16807,Organize Sanayi,2,"679, 790"
16808,Organize Sanayi,2,"679, 790"
16838,Çeşme,2,"679, 790"
16839,Çeşme,2,"679, 790"
16865,Serdar,2,"550, 556"
20002,Karşıyaka İskele,2,"222, 853"
20003,Karşıyaka İskele,2,"126, 326"
20021,Bostanlı İskele,2,"820, 827"
20023,Bostanlı İskele,2,"330, 543"
20024,Bostanlı İskele,2,"423, 442"
20025,Bostanlı İskele,2,"229, 429"
20033,Bostanlı İskele,2,"445, 447"
20251,Nalkesen,2,"221, 487"
20256,Nalkesen,2,"221, 487"
20260,Velidedeoğlu,2,"221, 547"
20263,Onur,2,"221, 547"
20264,Onur,2,"221, 547"
20265,Ümit,2,"221, 547"
20266,Ümit,2,"221, 547"
20289,İl Özel İdare Lojmanları,2,"221, 547"
20290,İl Özel İdare Lojmanları,2,"221, 547"
20295,Sadi Hoşses Parkı,2,"221, 547"
20296,Sadi Hoşses Parkı,2,"221, 547"
20297,Kanalboyu,2,"221, 547"
20298,Kanalboyu,2,"221, 547"
20410,Şemikler Meydan,2,"221, 222"
20411,Şemikler Lisesi,2,"221, 222"
20412,Şemikler Lisesi,2,"221, 222"
20422,Leylak,2,"221, 487"
20423,Leylak,2,"221, 487"
20558,Seyir Tepe,2,"147, 847"
20559,Seyir Tepe,2,"147, 847"
20560,Seyit Onbaşı,2,"147, 847"
20561,Seyit Onbaşı,2,"147, 847"
20562,Zehra Semahat İlköğretim Okulu,2,"148, 258"
20563,Zehra Semahat İlköğretim Okulu,2,"148, 258"
20564,Çiçek Parkı,2,"148, 258"
20565,Çiçek Parkı,2,"148, 258"
20566,Gürgen,2,"148, 258"
20568,Çınar Parkı,2,"147, 847"
20569,Çınar Parkı,2,"147, 847"
20595,Salkım Söğüt,2,"148, 258"
20596,Salkım Söğüt,2,"148, 258"
20597,Kurtuluş İpek İşeri İlköğretim Okulu,2,"148, 258"
20598,Kurtuluş İpek İşeri İlköğretim Okulu,2,"148, 258"
20599,Camcı,2,"148, 258"
20600,Camcı,2,"148, 258"
20601,Kahvehane,2,"148, 258"
20602,Kahvehane,2,"148, 258"
20603,Market,2,"148, 258"
20604,Market,2,"148, 258"
20605,Şirin Camii,2,"148, 258"
20606,Şirin Camii,2,"148, 258"
20607,Mutlu,2,"148, 258"
20608,Mutlu,2,"148, 258"
20609,Barış,2,"148, 258"
20610,Barış,2,"148, 258"
20611,Onur Mahallesi,2,"148, 258"
20624,İmbatlı Muhtarlık Durağı,2,"136, 140"
20626,Havva Özişbakan Lisesi,2,"136, 140"
20627,İmbatlı Merkez Cami,2,"136, 140"
20628,Örnekköy İlköğretim Okulu,2,"136, 140"
20629,Havva Özişbakan Lisesi,2,"136, 140"
20630,Örnekköy  Muhtarlık,2,"136, 140"
20631,Örnekköy İlköğretim Okulu,2,"136, 140"
20632,Örnekköy Polis Merkezi,2,"136, 140"
20633,Örnekköy Pazaryeri,2,"136, 140"
20635,Örnekköy Polis Merkezi,2,"136, 140"
20656,Çam,2,"136, 140"
20658,Dizdar Cami,2,"136, 240"
20659,Dizdar Cami,2,"136, 240"
20660,Dostlar,2,"136, 240"
20661,Dostlar,2,"136, 240"
20662,Nuri Vesugay Parkı,2,"136, 240"
20663,Nuri Vesugay Parkı,2,"136, 240"
20681,Cumhuriyet Mahallesi Üçyol,2,"125, 326"
20683,Mürşide Altınçubuk İlköğretim Okulu,2,"125, 326"
20701,Fırın,2,"125, 326"
20717,İnönü Mahallesi Muhtarlığı,2,"125, 326"
20719,Marangoz,2,"125, 326"
20721,Yamaç Parkı,2,"125, 326"
20729,Dörtyol,2,"136, 240"
20730,Dörtyol,2,"136, 240"
20731,Elit Sitesi,2,"136, 240"
20732,Elit Sitesi,2,"136, 240"
20733,Ata,2,"136, 240"
20734,Ata,2,"136, 240"
20735,Martı Parkı,2,"136, 240"
20736,Martı Parkı,2,"136, 240"
20737,Meydan,2,"136, 240"
20738,Meydan,2,"136, 240"
20749,Denge Koleji,2,"344, 447"
20755,Akasya,2,"247, 447"
20756,Akasya,2,"247, 447"
20757,Aydınlıkevler Muhtarlık,2,"247, 447"
20758,Aydınlıkevler Muhtarlık,2,"247, 447"
20759,Aydınlıkevler Cami,2,"247, 447"
20760,Aydınlıkevler Cami,2,"247, 447"
20761,Fakir Baykurt Parkı,2,"247, 447"
20762,Fakir Baykurt Parkı,2,"247, 447"
20763,Aydınlıkevler Park,2,"247, 447"
20764,Aydınlıkevler Park,2,"247, 447"
20779,Eczane,2,"344, 445"
20780,Eczane,2,"344, 445"
20781,Yamaç,2,"344, 445"
20782,Yamaç,2,"344, 445"
20783,Evka 2 Telekom,2,"344, 445"
20784,Evka 2 Telekom,2,"344, 445"
20785,Evka 2 Postane,2,"344, 445"
20786,Evka 2 Postane,2,"344, 445"
20789,Evka 2 Merkez Cami,2,"344, 445"
20790,Evka 2 Merkez Cami,2,"344, 445"
20795,Dede,2,"344, 445"
20796,Dede,2,"344, 445"
20797,Evka 2 Manzara,2,"344, 445"
20798,Evka 2 Manzara,2,"344, 445"
20799,Evka 2 Son Durak,2,"344, 445"
20818,Akçaağaç,2,"247, 447"
20819,Akçaağaç,2,"247, 447"
20891,Üçyol,2,"229, 529"
20892,Üçyol,2,"229, 529"
20893,Park,2,"229, 529"
20894,Park,2,"229, 529"
20895,Düzyol,2,"229, 529"
20896,Düzyol,2,"229, 529"
20897,Site,2,"229, 529"
20898,Site,2,"229, 529"
20899,Yakakent,2,"229, 529"
20937,Şehit Erdal Kılıç,2,"329, 429"
20938,Şehit Erdal Kılıç,2,"329, 429"
20939,Güzeltepe Üçyol,2,"329, 429"
20940,Güzeltepe Üçyol,2,"329, 429"
20941,Güzeltepe Manzara,2,"329, 429"
20942,Güzeltepe Manzara,2,"329, 429"
20943,Güzeltepe İlkokulu,2,"329, 429"
20944,Güzeltepe İlkokulu,2,"329, 429"
20945,Güzeltepe Karakol,2,"329, 429"
20946,Güzeltepe Karakol,2,"329, 429"
20947,Şirintepe Market,2,"329, 429"
20948,Şirintepe Market,2,"329, 429"
20949,Güzeltepe Kahve,2,"329, 429"
20950,Güzeltepe Kahve,2,"329, 429"
20951,Güzeltepe Eski son durak,2,"329, 429"
20952,Güzeltepe Eski Son Durak,2,"329, 429"
20953,Şehit Ahmet Ay Parkı,2,"329, 429"
20954,Şehit Ahmet Ay Parkı,2,"329, 429"
20956,Güzeltepe,2,"329, 429"
20969,Çağdaş Sitesi,2,"123, 442"
20970,Çağdaş Sitesi,2,"123, 442"
20971,Egekent Üçyol,2,"123, 442"
20972,Egekent Üçyol,2,"123, 442"
21065,Gülen Kora Ortaokulu,2,"346, 446"
21066,Gülen Kora Ortaokulu,2,"346, 446"
21137,Tariş İpek,2,"149, 751"
21138,Tariş İpek,2,"149, 751"
21139,Organize Sanayi Cami,2,"149, 751"
21140,Organize Sanayi Cami,2,"149, 751"
21145,Sasalı Piknik Alanı,2,"751, 777"
21146,Sasalı Piknik Alanı,2,"751, 777"
21147,Ana Jet Üssü,2,"751, 777"
21148,Ana Jet Üssü,2,"751, 777"
21149,Çakabey,2,"751, 777"
21150,Çakabey,2,"751, 777"
21151,Hanımeli,2,"751, 777"
21152,Hanımeli,2,"751, 777"
21153,Çiğli Fen Lisesi,2,"751, 777"
21154,Neşeli,2,"751, 777"
21161,Neşeli,2,"751, 777"
21246,Ahmet Yesevi Cami,2,"817, 920"
21247,Ahmet Yesevi Cami,2,"817, 920"
21248,Kyk Çiğli Öğrenci Yurdu,2,"817, 920"
21249,Kyk Çiğli Öğrenci Yurdu,2,"817, 920"
21256,Düğüm,2,"817, 920"
21257,Düğüm,2,"817, 920"
21258,Çiğli Ege Sanayi Sitesi,2,"817, 920"
21259,Çiğli Ege Sanayi Sitesi,2,"817, 920"
21271,Sasalı Doğal Yaşam Parkı,2,"751, 777"
21273,Sasalı Giriş,2,"751, 777"
21274,Sasalı Meydan,2,"751, 777"
21275,Sasalı Meydan,2,"751, 777"
21276,Çiçek,2,"751, 777"
21277,Çiçek,2,"751, 777"
21278,Manolya,2,"751, 777"
21279,Manolya,2,"751, 777"
21280,Portakal,2,"751, 777"
21281,Portakal,2,"751, 777"
21345,Sarmaşık,2,"295, 820"
21346,Sarmaşık,2,"295, 820"
21359,Site Son Durak,2,"295, 820"
21367,Harmandalı Sağlık Ocağı,2,"295, 820"
21368,Harmandalı Sağlık Ocağı,2,"295, 820"
21373,Harmandalı İlköğretim Okulu,2,"295, 820"
21374,Harmandalı İlköğretim Okulu,2,"295, 820"
21377,Harmandalı Cumhuriyet,2,"608, 827"
21378,Harmandalı Cumhuriyet,2,"608, 827"
21493,Gerenköy Fabrika,2,"750, 756"
21494,Gerenköy Fabrika,2,"750, 756"
21565,Geri Gönderme Merkezi,2,"648, 826"
21569,Keyifli Yaşam Evleri,2,"750, 757"
21570,Keyifli Yaşam Evleri,2,"750, 757"
21594,Bakırçay  Üniversitesi,2,"750, 757"
21632,Ege,2,"698, 748"
21633,Ege,2,"698, 748"
21634,Çocuk Parkı,2,"698, 748"
21635,Çocuk Parkı,2,"698, 748"
21636,Kılıçkent,2,"698, 748"
21637,Kılıçkent,2,"698, 748"
21638,Güvenel,2,"698, 748"
21639,Güvenel,2,"698, 748"
21640,Aksu,2,"698, 748"
21641,Aksu,2,"698, 748"
21642,Şehit Er Serdar Amak Ortaokulu,2,"698, 748"
21643,Şehit Er Serdar Amak Ortaokulu,2,"698, 748"
21655,Gazi Toki Yol Ayrımı,2,"648, 848"
21656,Gazi Toki Yol Ayrımı,2,"648, 848"
21657,Koyundere Mezarlık,2,"648, 848"
21678,Genç,2,"658, 698"
21679,Genç,2,"658, 698"
21680,Asarlık Toki Evleri Trafo,2,"658, 698"
21681,Asarlık Toki Evleri Trafo,2,"658, 698"
21682,Asarlık Toki Evleri Üçyol,2,"658, 698"
21683,Asarlık Toki Evleri Üçyol,2,"658, 698"
21684,Asarlık Toki Evleri Tepe,2,"658, 698"
21685,Asarlık Toki Evleri Tepe,2,"658, 698"
21686,Asarlık Toki Evleri Son Durak,2,"658, 698"
21687,Menemen Devlet Hastanesi Acil,2,"747, 868"
21688,Koyundere Mezarlık,2,"648, 848"
21689,Koyundere Mera,2,"648, 848"
21690,Koyundere Mera,2,"648, 848"
21719,Çiftlik,2,"657, 756"
21720,Çiftlik,2,"657, 756"
21721,Gerenköy Bahçe,2,"750, 756"
21722,Gerenköy Bahçe,2,"750, 756"
21723,Yumurtacı,2,"744, 750"
21724,Yumurtacı,2,"744, 750"
21765,Süleymanlı,2,"754, 755"
21766,Süleymanlı,2,"754, 755"
21767,Hanımeli,2,"754, 755"
21768,Hanımeli,2,"754, 755"
21769,Defne,2,"754, 755"
21770,Defne,2,"754, 755"
21771,Görece Eski Yol,2,"754, 755"
21772,Görece Eski Yol,2,"754, 755"
21773,Görece Çocuk Parkı,2,"754, 755"
21774,Görece Çocuk Parkı,2,"754, 755"
21778,Gerenköy Son Durak,2,"750, 756"
21793,Gerenköy Mezarlık,2,"750, 756"
21794,Gerenköy Mezarlık,2,"750, 756"
21795,Gerenköy Üçyol,2,"750, 756"
21796,Gerenköy Üçyol,2,"750, 756"
21797,Gerenköy İlkokulu,2,"750, 756"
21798,Gerenköy İlkokulu,2,"750, 756"
21799,Gerenköy Bakkal,2,"750, 756"
21800,Gerenköy Bakkal,2,"750, 756"
21801,Gerenköy Atatürk,2,"750, 756"
21802,Gerenköy Atatürk,2,"750, 756"
21803,Gerenköy Çeşme,2,"750, 756"
21804,Gerenköy Çeşme,2,"750, 756"
21805,Gerenköy Çam,2,"750, 756"
21806,Gerenköy Çam,2,"750, 756"
21824,Cemalettin Asku,2,"660, 744"
21838,Gerenköy Dörtyol,2,"750, 756"
21841,Bağarası Giriş,2,"744, 750"
21842,Bağarası Giriş,2,"744, 750"
21843,Bağarası Buz,2,"744, 750"
21844,Bağarası Buz,2,"744, 750"
21845,Bağarası Küçük Sanayi,2,"744, 750"
21846,Bağarası Küçük Sanayi,2,"744, 750"
21847,Malaçay,2,"744, 750"
21848,Malaçay,2,"744, 750"
21849,Bağarası Mavi,2,"744, 750"
21850,Bağarası Mavi,2,"744, 750"
21851,Halim Foçalı Spor Salonu,2,"744, 750"
21852,Halim Foçalı Spor Salonu,2,"744, 750"
21853,Bağarası İlkokulu,2,"744, 750"
21854,Bağarası İlköğretim Okulu,2,"744, 750"
21855,Bağarası Atatürk Parkı,2,"744, 750"
21856,Bağarası Atatürk Parkı,2,"744, 750"
21869,Mehmetçik Parkı,2,"744, 750"
21870,Mehmetçik Parkı,2,"744, 750"
21881,Yeldeğirmenleri,2,"664, 744"
21885,Kuşburnu,2,"664, 744"
21886,Kuşburnu,2,"664, 744"
21887,Barış,2,"664, 744"
21888,Barış,2,"664, 744"
21889,Foça Stad,2,"664, 744"
21890,Foça Stad,2,"664, 744"
21892,Yıldırım,2,"660, 752"
21893,Yıldırım,2,"660, 752"
21921,Ahşap Ev,2,"750, 756"
21922,Ahşap Ev,2,"750, 756"
21933,Kozbeyli Meydan,2,"666, 756"
21934,Kozbeyli Meydan,2,"666, 756"
22011,Oyak Blokları,2,"247, 430"
22012,Oyak Blokları,2,"247, 430"
22031,Hakimevleri Giriş,2,"434, 435"
22032,Hakimevleri Giriş,2,"434, 435"
22039,Körfez Koru Evleri,2,"434, 435"
22040,Körfez Koru Evleri,2,"434, 435"
22041,Körfez Evleri,2,"434, 435"
22042,Körfez Evleri,2,"434, 435"
22044,Körfez Evleri Son Durak,2,"434, 435"
22072,Osman Gazi,2,"665, 745"
22073,Osman Gazi,2,"665, 745"
22074,Doğan Çingil,2,"665, 745"
22075,Doğan Çingil,2,"665, 745"
22083,Ahmet Yesevi,2,"442, 816"
22084,Ahmet Yesevi,2,"442, 816"
22137,Mehmetçik,2,"147, 847"
22138,Mehmetçik,2,"147, 847"
22139,Bayraklı Evleri,2,"147, 847"
22144,Çiğli Aktarma Merkezi,2,"123, 342"
22170,Egekent Aktarma Merkezi,2,"535, 912"
22171,Egekent Aktarma Merkezi,2,"128, 853"
22172,Egekent Aktarma Merkezi,2,"295, 695"
22237,Hatundere İstasyon,2,"744, 752"
22255,Menemen Aktarma Merkezi,2,"748, 749"
22256,Menemen Aktarma Merkezi,2,"648, 658"
22339,Süleymanlı Meydan,2,"754, 755"
22366,Gökbaş,2,"754, 755"
22367,Gökbaş,2,"754, 755"
22368,Öğretmen Evi,2,"754, 755"
22369,Öğretmen Evi,2,"754, 755"
22374,Çukurköy Yolu,2,"754, 755"
22375,Çukurköy Yolu,2,"754, 755"
22376,Haykıran Çıkış,2,"754, 755"
22377,Haykıran Çıkış,2,"754, 755"
22378,Haykıran Meydan,2,"754, 755"
22379,Haykıran Meydan,2,"754, 755"
22380,Haykıran Giriş,2,"754, 755"
22381,Haykıran Giriş,2,"754, 755"
22382,Hasanlar,2,"754, 755"
22383,Hasanlar,2,"754, 755"
22384,Görece Meydan,2,"754, 755"
22385,Görece Meydan,2,"754, 755"
22387,Görece,2,"754, 755"
22388,Görece,2,"754, 755"
22392,Sarıkaya Mevki,2,"754, 755"
22393,Sarıkaya Mevki,2,"754, 755"
22421,Siesta Konutları 2,2,"322, 326"
22422,Siesta Konutları Yolu,2,"322, 326"
22424,Siesta Konutları,2,"322, 326"
22425,Soyak İzsu,2,"125, 326"
22428,İnönü Mahallesi Trafo,2,"125, 326"
22458,Menemen Fidanlık,2,"660, 758"
22459,Menemen Fidanlık,2,"660, 758"
22520,Ulukent Mezarlık,2,"749, 826"
22521,Ulukent Mezarlık,2,"749, 826"
22522,Çocuk Bahçesi,2,"749, 826"
22523,Çocuk Bahçesi,2,"749, 826"
22524,Egekent 2 Sağlık Ocağı,2,"749, 826"
22525,Egekent 2 Sağlık Ocağı,2,"749, 826"
22560,Maltepe Üçyol,2,"750, 756"
22561,Maltepe Üçyol,2,"750, 756"
22620,Ata,2,"750, 756"
22621,Ata,2,"750, 756"
22830,Dikili Sahil,2,"837, 839"
22832,Dikili Çocuk Bahçesi,2,"837, 839"
22834,Dikili Hastane,2,"837, 839"
22836,Bülent Ecevit Meydanı,2,"837, 839"
22838,Dikili Lise,2,"837, 839"
22840,Burmalı Çeşme,2,"837, 839"
22842,Dikili Terminal,2,"837, 839"
23131,Saklıbahçe,2,"836, 936"
23132,Bergama Saklıbahçe,2,"836, 936"
23133,Dündarlı,2,"836, 936"
23134,Dündarlı,2,"836, 936"
23135,Kınık Ocak,2,"836, 936"
23136,Kınık Ocak,2,"836, 936"
23137,Poyracık Beyaz Zambak,2,"836, 936"
23138,Poyracık Beyaz Zambak,2,"836, 936"
23139,Poyracık Zeytinlik,2,"836, 936"
23140,Poyracık Zeytinlik,2,"836, 936"
23141,Poyracık Meydan,2,"836, 936"
23142,Poyracık Meydan,2,"836, 936"
23143,Poyracık Anıt,2,"836, 936"
23144,Poyracık Anıt,2,"836, 936"
23145,Poyracık Park,2,"836, 936"
23146,Poyracık Park,2,"836, 936"
23147,Kınık Stad,2,"836, 936"
23148,Kınık Stad,2,"836, 936"
23149,Kınık Ulu Cami,2,"836, 936"
23150,Kınık Ulu Cami,2,"836, 936"
23151,Kınık Sanayi,2,"836, 936"
23152,Kınık Sanayi,2,"836, 936"
23153,Kınık Kaymakamlık,2,"836, 936"
23154,Kınık Kaymakamlık,2,"836, 936"
23156,İsmet İnönü Parkı,2,"836, 936"
23207,Kesik Tarla,2,"657, 756"
23208,Kesik Tarla,2,"657, 756"
23209,Kesik Kanal,2,"657, 756"
23210,Kesik Kanal,2,"657, 756"
23211,Kesik Mavi,2,"657, 756"
23212,Kesik Mavi,2,"657, 756"
23213,Kesik Çocuk Bahçesi,2,"657, 756"
23214,Kesik Çocuk Bahçesi,2,"657, 756"
23215,Kesik Meydan,2,"657, 756"
23216,Kesik Meydan,2,"657, 756"
23217,Kesik Fabrikalar,2,"657, 756"
23218,Kesik Fabrikalar,2,"657, 756"
23219,Kesik Saha,2,"657, 756"
23220,Kesik Saha,2,"657, 756"
23237,Musabey Meydan,2,"657, 756"
23238,Musabey Meydan,2,"657, 756"
23239,Musabey Çamlar,2,"657, 756"
23240,Musabey Çamlar,2,"657, 756"
23241,Çavuş Köy Cami,2,"657, 756"
23242,Çavuş Köy Cami,2,"657, 756"
23243,Çavuş Köy Üçyol,2,"657, 756"
23244,Çavuş Köy Üçyol,2,"657, 756"
23245,Tarımsal Araştırma ve Eğitim Merkezi,2,"657, 756"
23246,Tarımsal Araştırma ve Eğitim Merkezi,2,"657, 756"
23247,Musabey Yol Ayrımı,2,"657, 756"
23248,Musabey Yol Ayrımı,2,"657, 756"
23255,Egekent 2 Koruluk,2,"826, 848"
23256,Egekent 2 Koruluk,2,"826, 848"
23257,Egekent 2 İstiklal,2,"826, 848"
23258,Egekent 2 İstiklal,2,"826, 848"
23259,Seyrek Konutlar,2,"812, 850"
23260,Seyrek Konutlar,2,"812, 850"
23263,Belen Yayla,2,"754, 755"
23264,Belen Yayla,2,"754, 755"
23265,Gediz,2,"754, 755"
23266,Gediz,2,"754, 755"
23267,Şehit Pilot Albay Gökselin Saylan,2,"648, 848"
23268,Şehit Pilot Albay Gökselin Saylan,2,"648, 848"
23269,Site Son Durak,2,"295, 820"
23270,Süleymanlı Gölet yolu,2,"754, 755"
23271,Süleymanlı Gölet yolu,2,"754, 755"
23276,Kemal Atatürk Parkı,2,"698, 748"
23277,Kemal Atatürk Parkı,2,"698, 748"
23278,Dikili Liman,2,"837, 839"
23284,Çağdaş Sitesi Çıkış,2,"123, 442"
23303,Sancaklı Yolu Son Durak,2,"147, 847"
23304,Bayraklı Evleri,2,"147, 847"
23308,Hasanlar Çıkış,2,"754, 755"
23309,Ulukent Aktarma Merkezi,2,"695, 749"
23310,Ulukent Koop Giriş,2,"695, 827"
23311,Ulukent Koop Giriş,2,"695, 827"
23319,Oruç Reis,2,"664, 745"
23320,Oruç Reis,2,"664, 745"
23321,Görece Seralar,2,"754, 755"
23322,Görece Seralar,2,"754, 755"
23323,Görece Giriş,2,"754, 755"
23324,Görece Giriş,2,"754, 755"
23325,Nezahat Onbaşı,2,"147, 847"
23326,Nezahat Onbaşı,2,"147, 847"
23327,Ulukent Park,2,"608, 695"
23328,Ulukent Park,2,"608, 695"
23349,Gurbet,2,"648, 826"
23350,Gurbet,2,"648, 826"
23351,Göç İdaresi Yolu,2,"648, 826"
23352,Göç İdaresi Yolu,2,"648, 826"
23363,Şehit Sezai Geçkin İlkokulu,2,"836, 936"
23364,Şehit Sezai Geçkin İlkokulu,2,"836, 936"
23365,Kınık Mesleki ve Teknik Anadolu Lisesi,2,"836, 936"
23366,Kınık Mesleki ve Teknik Anadolu Lisesi,2,"836, 936"
23368,Atatürk Caddesi,2,"836, 936"
23408,İsmet İnönü Parkı,2,"836, 936"
23482,Aşağıcuma Okul,2,"831, 832"
23519,Süleymanlı Giriş,2,"754, 755"
23520,Süleymanlı Giriş,2,"754, 755"
23522,Görece Çıkış,2,"754, 755"
23523,Görece Çıkış,2,"754, 755"
23531,Konutlar,2,"648, 826"
23532,Konutlar,2,"648, 826"
