stop_id,stop_name,route_count,transfer_rank
14965,Hasan Çavuş,7,19
14966,Hasan Çavuş,7,19
30028,Havuzlu Kahve,7,19
21393,Jandarma Ormanı,7,19
10641,Karabağlar,7,19
10642,Karabağlar,7,19
12339,Karabağlar Halk Eğitim Merkezi,7,19
12342,Karabağlar Halk Eğitim Merkezi,7,19
10148,Karataş Anadolu Lisesi,7,19
23004,Karayolları Bakımevi,7,19
14918,Kaymakçı Giriş,7,19
14919,Kaymakçı Giriş,7,19
14969,Kaymakçı Köprü,7,19
14970,Kaymakçı Köprü,7,19
14967,Kaymakçı Sanayi,7,19
14968,Kaymakçı Sanayi,7,19
14963,Kaymakçı Zafer,7,19
14964,Kaymakçı Zafer,7,19
14961,Kaymakçı Üçyol,7,19
14962,Kaymakçı Üçyol,7,19
16376,Kazım Dirik,7,19
16377,Kazım Dirik,7,19
12205,Kestelli,7,19
12206,Kestelli,7,19
30024,Kokluca Mezarlığı,7,19
30025,Kokluca Mezarlığı,7,19
50199,Korutürk,7,19
14957,Kurucaova,7,19
14958,Kurucaova,7,19
14959,Kurucaova Tarla,7,19
14960,Kurucaova Tarla,7,19
14915,Kurucuova Benzinlik,7,19
14916,Kurucuova Benzinlik,7,19
16537,Kurucuova Ova,7,19
16152,Kurucuova Çiftlik,7,19
16151,Kurucuova Çifttlik,7,19
20481,Kuyumcu Abdullah Altınçubuk İlkokulu,7,19
30998,Köprü,7,19
10146,Kız Lisesi,7,19
10637,Kızılcık,7,19
24167,Maltepe,7,19
10932,Menderes Nikah Sarayı,7,19
10933,Menderes Nikah Sarayı,7,19
10711,Menderes Park,7,19
10712,Menderes Park,7,19
10721,Menderes Ziraat Odası,7,19
12341,Mermerci,7,19
12344,Mermerci,7,19
51941,Mermerci,7,19
51942,Mermerci,7,19
16586,Mimar Kemalettin,7,19
30123,Miralay Fethi Bey,7,19
30124,Miralay Fethi Bey,7,19
20148,Muammer Aksoy Parkı,7,19
20149,Muammer Aksoy Parkı,7,19
30759,Osmanlı Parkı,7,19
30760,Osmanlı Parkı,7,19
24085,Otel,7,19
40069,Papatya,7,19
10639,Paşa Köprüsü,7,19
10640,Paşa Köprüsü,7,19
15003,Sarıtaş,7,19
30757,Sekiz Eylül İlkokulu,7,19
30758,Sekiz Eylül İlkokulu,7,19
20146,Selçuk Yaşar Alaybey Ortaokulu,7,19
20147,Selçuk Yaşar Alaybey Ortaokulu,7,19
10943,Seydiköy,7,19
10944,Seydiköy,7,19
50524,Siteler Muhtarlık,7,19
11796,Sokullu,7,19
11797,Sokullu,7,19
10104,Sosyal Sigortalar Kurumu,7,19
20426,Soğukkuyu,7,19
30129,Taç Sanayi,7,19
30130,Taç Sanayi,7,19
20144,Tersane,7,19
20145,Tersane,7,19
21394,Ulukent Trafo,7,19
21395,Ulukent Trafo,7,19
51859,Urla Villalar,7,19
51860,Urla Villalar,7,19
11759,Yakapınar Giriş,7,19
12198,Yağhaneler 3,7,19
50402,Yelki Villakent,7,19
21967,Yeni Foça Otogar,7,19
12885,Yeşil Mahallesi Muhtarlığı,7,19
12888,Yeşil Mahallesi Muhtarlığı,7,19
50576,Yeşil Yol,7,19
50577,Yeşil Yol,7,19
30965,Yunus Keskin Parkı,7,19
12508,Yıkık Cami 2,7,19
12509,Yıkık Cami 2,7,19
12203,Zincirlikuyu,7,19
50407,Çamlı Merkez,7,19
50405,Çamlı Papatya,7,19
50406,Çamlı Papatya,7,19
50403,Çamlı Villaları,7,19
50404,Çamlı Villaları,7,19
10128,Çardak,7,19
10848,Çetineller Otel,7,19
15637,ÇİKOOP,7,19
15638,ÇİKOOP,7,19
21396,Üst Geçit,7,19
21397,Üst Geçit,7,19
10616,İller Bankası,7,19
21028,İzkent Son Durak,7,19
10257,İzmir Spor,7,19
50633,İçmeler Çıkış,7,19
30301,Şehit Hakan Ünal,7,19
30302,Şehit Hakan Ünal,7,19
30303,Şehit Murat Aslantürk,7,19
30306,Şehit Murat Aslantürk,7,19
10945,Şehit Piyade Uzman Çavuş Ayhan Elmacı,7,19
10946,Şehit Piyade Uzman Çavuş Ayhan Elmacı,7,19
12944,Şehit Polis Ahmet Atilla Güneş İlkokulu,7,19
50095,Şehit Üsteğmen Deveci,7,19
50098,Şehit Üsteğmen Deveci,7,19
30026,Şehitler,7,19
30027,Şehitler,7,19
30032,Şehitler Ortaokulu,7,19
30035,Şehitler Ortaokulu,7,19
30299,Adalet Mahallesi,6,20
30300,Adalet Mahallesi,6,20
30991,Adil Akçamlı,6,20
31474,Adil Demir Sitesi,6,20
31475,Adil Demir Sitesi,6,20
10822,Aksan,6,20
10823,Aksan,6,20
40142,Akıncılar Cami,6,20
40143,Akıncılar Cami,6,20
40145,Akıncılar Merkez,6,20
40146,Akıncılar Merkez,6,20
12469,Ali Fuat Erden Mahallesi Muhtarlığı,6,20
22737,Aliağa İlçe Emniyet Müdürlüğü,6,20
22740,Aliağa İlçe Emniyet Müdürlüğü,6,20
11750,Arıkbaşı Akçam,6,20
11751,Arıkbaşı Akçam,6,20
12234,Asmalı,6,20
12235,Asmalı,6,20
10802,Ayrancılar Mezarlık,6,20
10803,Ayrancılar Mezarlık,6,20
10808,Ayrancılar Petrol Ofisi,6,20
10809,Ayrancılar Petrol Ofisi,6,20
10016,Bahribaba,6,20
10812,Bahçelievler,6,20
21398,Bakım Merkezi,6,20
21593,Bakırçay Üniversitesi,6,20
50506,Barış Selçuk Parkı,6,20
50507,Barış Selçuk Parkı,6,20
12277,Basın Sitesi,6,20
12278,Basın Sitesi,6,20
30971,Bayraklı Çocuk Parkı,6,20
10907,Bayraktar,6,20
10908,Bayraktar,6,20
12213,Bayram Kahya,6,20
12214,Bayram Kahya,6,20
11072,Begonya,6,20
11077,Begonya,6,20
50386,Benzin İstasyonu,6,20
50387,Benzin İstasyonu,6,20
11784,Benzinlik,6,20
11785,Benzinlik,6,20
16397,Benzinlik,6,20
30108,Benzinlik,6,20
23009,Bergama Begonya,6,20
23801,Bergama Kantar,6,20
23011,Bergama Salkım,6,20
23128,Bergama Sanayi,6,20
10838,Beşevler Çeşme,6,20
10839,Beşevler Çeşme,6,20
10828,Beşyol,6,20
10829,Beşyol,6,20
31476,Bornova Kooperatif,6,20
31477,Bornova Kooperatif,6,20
31481,Bornova Tenis Kulübü,6,20
31482,Bornova Tenis Kulübü,6,20
12255,Bozyaka Devlet Hastanesi,6,20
12256,Bozyaka Devlet Hastanesi,6,20
41311,Buca Toki Girişi,6,20
41312,Buca Toki Girişi,6,20
40644,Buca İlçe Halk Kütüphanesi,6,20
40645,Buca İlçe Halk Kütüphanesi,6,20
10875,Bölge Trafik,6,20
10880,Bölge Trafik,6,20
20977,Büyük Çiğli Anadolu Lisesi,6,20
20978,Büyük Çiğli Anadolu Lisesi,6,20
10842,Camel,6,20
10843,Camel,6,20
11747,Dede Dağı,6,20
11748,Dede Dağı,6,20
30974,Dede Fırını,6,20
30983,Dede Fırını,6,20
31360,Depo,6,20
10879,Doğanay,6,20
10884,Doğanay,6,20
32428,Dumlupınar,6,20
10801,Egekent 4 Kavşak,6,20
20965,Egekent Dispanser,6,20
20966,Egekent Dispanser,6,20
12433,Egzozcu,6,20
12434,Egzozcu,6,20
51979,Ekoköy,6,20
20451,Emek,6,20
20452,Emek,6,20
10798,Emlakçılar,6,20
10799,Emlakçılar,6,20
22999,Eroğlu,6,20
50441,Esentepe,6,20
50442,Esentepe,6,20
10242,Etnografya Müzesi,6,20
31361,Evka 4 Depo,6,20
31365,Evka 4 Muhtarlık,6,20
31370,Evka 4 Son Durak,6,20
32372,Evka 4 İş Merkezi,6,20
31368,Evka-4 Anaokulu,6,20
31369,Evka-4 Anaokulu,6,20
40898,Fen Edebiyat,6,20
50433,Gölet Ata,6,20
50434,Gölet Ata,6,20
20453,Gümüşpala Merkez,6,20
20454,Gümüşpala Merkez,6,20
12472,Güzel İzmir Cami,6,20
50371,Güzelbahçe,6,20
10804,Havuzlu,6,20
10825,Havuzlu,6,20
30029,Havuzlu Kahve,6,20
30110,Hayat Ağacı,6,20
30979,Heykel,6,20
30980,Heykel,6,20
10117,Hisarönü,6,20
31295,Hükümet Konağı,6,20
50508,Jandarma,6,20
50509,Jandarma,6,20
50581,Jandarma,6,20
50105,Kahveler,6,20
50108,Kahveler,6,20
11392,Kamp,6,20
11393,Kamp,6,20
50439,Karakayalar,6,20
50440,Karakayalar,6,20
23001,Karayolları Bakımevi,6,20
30755,Kemalpaşa Havuz,6,20
30756,Kemalpaşa Havuz,6,20
10233,Koruluk,6,20
21402,Koyundere,6,20
21403,Koyundere,6,20
10832,Kuşcuburun Barbaros Ortaokulu,6,20
10833,Kuşcuburun Barbaros Ortaokulu.,6,20
10830,Kuşçuburun Karayolları,6,20
10831,Kuşçuburun Karayolları,6,20
20856,Körfez Köy,6,20
20857,Körfez Köy,6,20
16446,Küme Evler,6,20
16447,Küme Evler,6,20
11757,Kızılcaova,6,20
10425,Liman,6,20
31366,Mehmet Akif Cami,6,20
31367,Mehmet Akif Cami,6,20
12470,Memiş Kahya,6,20
12471,Memiş Kahya,6,20
15563,Menderes SGK,6,20
10703,Menderes sanayi,6,20
30045,Metaş,6,20
11786,Mezarlık,6,20
11787,Mezarlık,6,20
10227,Mezarlıkbaşı,6,20
10561,Meşale,6,20
10562,Meşale,6,20
30034,Mimar Sinan Mesleki ve Teknik Anadolu Lisesi,6,20
30037,Mimar Sinan Mesleki ve Teknik Anadolu Lisesi,6,20
40129,Mimarlık Fakültesi,6,20
40130,Mimarlık Fakültesi,6,20
10330,Montrö,6,20
20449,Muhtar,6,20
20450,Muhtar,6,20
40658,Mursal Meydanı,6,20
40659,Mursal Meydanı,6,20
20853,Mustafa Kemal Mahallesi Muhtarlığı,6,20
20858,Mustafa Kemal Mahallesi Muhtarlığı,6,20
10826,Namet,6,20
10827,Namet,6,20
40137,Nato 1,6,20
40138,Nato 1,6,20
31358,Nedim Dağtaş,6,20
31359,Nedim Dağtaş,6,20
11402,Opel,6,20
24086,Otel,6,20
30511,Otogar,6,20
10883,Pamukyazı Merkez,6,20
10888,Pamukyazı Merkez,6,20
10881,Pamukyazı Tamsa Seramik Fabrikası A.Ş. İlkokulu,6,20
10886,Pamukyazı Tamsa Seramik Fabrikası A.Ş. İlkokulu,6,20
31091,Park,6,20
31092,Park,6,20
31483,Profesörler Sitesi,6,20
31484,Profesörler Sitesi,6,20
10840,Reysaş,6,20
10841,Reysaş,6,20
10673,Sarnıç Alt Geçidi,6,20
13005,Sarnıç Dere,6,20
13006,Sarnıç Dere,6,20
50435,Seferihisar İMKB Mesleki ve Teknik Anadolu Lisesi,6,20
50436,Seferihisar İMKB Mesleki ve Teknik Anadolu Lisesi,6,20
10806,Sekseninci Yıl Cumhuriyet Parkı,6,20
10807,Sekseninci Yıl Cumhuriyet Parkı,6,20
24120,Semiye,6,20
10873,Sepici,6,20
10878,Sepici,6,20
11782,Sera,6,20
11783,Sera,6,20
40895,Sosyal Tesisler,6,20
40896,Sosyal Tesisler,6,20
13567,Sığacık Yol Ayrımı,6,20
16739,TOKİ Evleri,6,20
16740,TOKİ Evleri,6,20
10421,Tariş,6,20
21400,Tarımsal Araştırma,6,20
21401,Tarımsal Araştırma,6,20
40901,Teknopark,6,20
40902,Teknopark,6,20
50175,Teleferik,6,20
10844,Temel,6,20
10845,Temel,6,20
31131,Tepe,6,20
50197,Termal,6,20
10810,Tevfik Fikret,6,20
12474,Toprak,6,20
10648,Torbalı Devlet Hastanesi,6,20
10649,Torbalı Devlet Hastanesi,6,20
11398,Torbalı Sanayi,6,20
11400,Torbalı Sanayi Çıkışı,6,20
31467,Türkan Özilhan Devlet Hastanesi,6,20
31468,Türkan Özilhan Devlet Hastanesi,6,20
10794,Türkmenköy Jandarma,6,20
10795,Türkmenköy Jandarma,6,20
11404,Tütün Fabrikası,6,20
51944,Ulama,6,20
50453,Ulamış Giriş,6,20
50454,Ulamış Giriş,6,20
50437,Uluslararası Seferihisar İMKB Anadolu İmam Hatip Lisesi,6,20
50438,Uluslararası Seferihisar İMKB Anadolu İmam Hatip Lisesi,6,20
50578,Urla Anadolu Lisesi,6,20
51059,Urla Devlet Hastanesi,6,20
51060,Urla Devlet Hastanesi,6,20
50579,Urla Mesleki ve Teknik Anadolu Lisesi,6,20
50854,Urla Sanat,6,20
50855,Urla Sanat,6,20
50861,Urla Sanayi 2,6,20
50862,Urla Sanayi 2,6,20
50863,Urla Sanayi 3,6,20
50864,Urla Sanayi 3,6,20
11758,Yakapınar Giriş,6,20
12063,Yağhaneler,6,20
31362,Yeditepe İtfaiye,6,20
16476,Yeni Kent,6,20
30101,Yeni Kent,6,20
30102,Yeni Kent,6,20
12273,Yeşilyurt Devlet Hastanesi,6,20
12274,Yeşilyurt Devlet Hastanesi,6,20
12275,Yeşilyurt Huzurevi,6,20
12276,Yeşilyurt Huzurevi,6,20
12271,Yeşilyurt Çeşme,6,20
12272,Yeşilyurt Çeşme,6,20
10834,Yüksek Kahve,6,20
10835,Yüksek Kahve,6,20
50408,Çamlı Merkez,6,20
12833,Çamlık,6,20
10846,Çapak Yolu,6,20
10847,Çapak Yolu,6,20
30981,Çay Mahallesi,6,20
30982,Çay Mahallesi Son Durak,6,20
15436,Çaybaşı Fabrikalar,6,20
15437,Çaybaşı Fabrikalar,6,20
10871,Çaybaşı Mermerci,6,20
10876,Çaybaşı Mermerci,6,20
10849,Çetineller Otel,6,20
31093,Çeşme,6,20
31094,Çeşme,6,20
50388,Çiçek Mezatı,6,20
30975,Çorapçı,6,20
30976,Çorapçı,6,20
12236,Çöp Fabrikası,6,20
30753,Çınarköy Yolu,6,20
14971,Ödemiş Cezaevi,6,20
14972,Ödemiş Cezaevi,6,20
50443,Öğretmenevi,6,20
50444,Öğretmenevi,6,20
12435,Ülkü,6,20
12436,Ülkü,6,20
10796,Üç Pınarlar,6,20
10797,Üç Pınarlar,6,20
40066,İktisadi ve İdari Bilimler Fakültesi,6,20
40068,İktisadi ve İdari Bilimler Fakültesi,6,20
24032,İstiklal Meydanı,6,20
24033,İstiklal Meydanı,6,20
40175,İzban Koşu Durağı,6,20
40176,İzban Koşu Durağı,6,20
50111,İzmir Cengiz Aytmatov Sosyal Bilimler Lisesi,6,20
50114,İzmir Cengiz Aytmatov Sosyal Bilimler Lisesi,6,20
40897,İşletme Fakültesi,6,20
10877,Şahtaş,6,20
10882,Şahtaş,6,20
31485,Şehit Erkan Er Ortaokulu,6,20
30977,Şehit Hakan Uysal,6,20
30978,Şehit Hakan Uysal,6,20
12363,Şehit Halit Taş Ortaokulu,6,20
12364,Şehit Halit Taş Ortaokulu,6,20
40656,Şehit Polis Cebrail Aksöz,6,20
40657,Şehit Polis Cebrail Aksöz,6,20
40140,Şirinyer Ertuğrul Gazi Anadolu Lisesi,6,20
40141,Şirinyer Ertuğrul Gazi Anadolu Lisesi,6,20
30992,Adil Akçamlı,5,21
11104,Akçaalan,5,21
11123,Akçaalan,5,21
12468,Ali Fuat Erden Mahallesi Muhtarlığı,5,21
22747,Aliağa Sahil,5,21
22750,Aliağa Sahil,5,21
22753,Aliağa İskele,5,21
22756,Aliağa İskele,5,21
31046,Alparslan Mahallesi Muhtarlık,5,21
31047,Alparslan Mahallesi Muhtarlık,5,21
10415,Alsancak Gar,5,21
10418,Alsancak Gar,5,21
10958,Altın,5,21
10959,Altın,5,21
30163,Altındağ Atatürk Kültür Merkezi STK Yerleşke,5,21
30164,Altındağ Atatürk Kültür Merkezi STK Yerleşke,5,21
32151,Ankara Caddesi,5,21
32152,Ankara Caddesi,5,21
12429,Arap Deresi,5,21
12430,Arap Deresi,5,21
21406,Asarlık Giriş,5,21
21407,Asarlık Giriş,5,21
50165,Asmaaltı,5,21
21385,Astsubay Lojmanları,5,21
21420,Astsubay Lojmanları,5,21
21031,Atatürk Mahallesi Doğan,5,21
21029,Atatürk Mahallesi Gezer,5,21
23533,Atatürk Mahallesi Gezer,5,21
22077,Atatürk Mahallesi TOKİ İlkokulu,5,21
22078,Atatürk Mahallesi TOKİ İlkokulu,5,21
22085,Atatürk Mahallesi Toki Evleri 1,5,21
22086,Atatürk Mahallesi Toki Evleri 1,5,21
22087,Atatürk Mahallesi Toki Evleri 2,5,21
22088,Atatürk Mahallesi Toki Evleri 2,5,21
30337,Atölye,5,21
30338,Atölye,5,21
10905,Ayrancılar Hastane,5,21
10814,Ayrancılar Un Fabrikası,5,21
10815,Ayrancılar Un Fabrikası,5,21
10780,Ayçiçeği,5,21
10783,Ayçiçeği,5,21
30672,Aziz Erol Güzelcan Mesleki ve Teknik Anadolu Lisesi,5,21
21591,Aşağı Çeşme,5,21
21592,Aşağı Çeşme,5,21
50419,Bademler,5,21
50420,Bademler,5,21
50421,Bademler Benzin İstasyonu,5,21
50422,Bademler Benzin İstasyonu,5,21
50423,Bademler Gödence,5,21
50424,Bademler Gödence,5,21
50417,Bademler Kooperatif,5,21
50418,Bademler Kooperatif,5,21
12600,Bademlik,5,21
12603,Bademlik,5,21
50149,Balçova Anadolu Lisesi,5,21
50153,Balçova Belediyesi,5,21
50147,Balçova İstasyon,5,21
50140,Barış,5,21
30970,Bayraklı Çocuk Parkı,5,21
21096,Bayraktar Sitesi,5,21
21097,Bayraktar Sitesi,5,21
32149,Benzinlik,5,21
23012,Bergama Begonya,5,21
23800,Bergama Kantar,5,21
23014,Bergama Salkım,5,21
23007,Bergama Sardunya,5,21
23010,Bergama Sardunya,5,21
23003,Bergama Tuna,5,21
23006,Bergama Tuna,5,21
15716,Beton Santrali,5,21
15717,Beton Santrali,5,21
10597,Beyazevler Sağlık Ocağı,5,21
10598,Beyazevler Sağlık Ocağı,5,21
30690,Beşinci Sanayi Sitesi,5,21
12942,Birinci Nizamiye,5,21
12460,Briketçi,5,21
12461,Briketçi,5,21
40094,Buca Belediye Şantiye,5,21
40080,Buca Eski Mezarlık,5,21
30165,Bulvar,5,21
30166,Bulvar,5,21
30335,Bölge Trafik,5,21
30336,Bölge Trafik,5,21
32150,Bölge İstasyonu,5,21
21530,Cansu Sitesi,5,21
21531,Cansu Sitesi,5,21
50101,Cemevi,5,21
50104,Cemevi,5,21
12790,Cennetçeşme Beyazıt Cami,5,21
12605,Cevdet Güçlüer İlkokulu,5,21
50103,Damlar,5,21
50106,Damlar,5,21
30678,Demirler,5,21
30679,Demirler,5,21
10281,Denizmen,5,21
10948,Dereköy Yol Ayrımı,5,21
10949,Dereköy Yol Ayrımı,5,21
10776,Dizdarlar,5,21
10777,Dizdarlar,5,21
13234,Dokuz Eylül,5,21
20494,Dostluk,5,21
20495,Dostluk,5,21
50152,Duygu,5,21
31471,Dördüncü Sanayi,5,21
30340,Dördüncü Sanayi Kavşağı,5,21
30341,Dördüncü Sanayi Kavşağı,5,21
31101,Dümbüllü,5,21
31102,Dümbüllü,5,21
24264,Düğün Salonu,5,21
24379,Düğün Salonu,5,21
10956,Ege,5,21
10957,Ege,5,21
10800,Egekent 4 Kavşak,5,21
21581,Ekin Koleji,5,21
21582,Ekin Koleji,5,21
31472,Erez,5,21
12939,Erol Özdil,5,21
31292,Erzene Muhtarlık,5,21
40252,Eski Sinema,5,21
40251,Eski Sinema 2,5,21
40505,Evka 1 Ceşme,5,21
40504,Evka 1 Çeşme,5,21
40488,Evka 1 İtfaiye,5,21
40503,Evka 1 İtfaiye,5,21
11671,Evliya Çelebi,5,21
11672,Evliya Çelebi,5,21
32462,Eylül,5,21
12060,Eşrefpaşa,5,21
12061,Eşrefpaşa,5,21
22759,Fabrika,5,21
22762,Fabrika,5,21
40103,Fabrika,5,21
40104,Fabrika,5,21
10135,Fahrettin Altay Meydan 6,5,21
40057,Fatma Saygın Anadolu Lisesi,5,21
40058,Fatma Saygın Anadolu Lisesi,5,21
12893,Gaziemir Belediyesi Spor Tesisi,5,21
12889,Gazikent Muhtarlık,5,21
10779,Gişeler,5,21
10784,Gişeler,5,21
30588,Görme Engelliler Okulu,5,21
30592,Görme Engelliler Okulu,5,21
10283,Göztepe Stadı,5,21
30686,Göçmen,5,21
30687,Göçmen,5,21
20523,Gümüşpala Lisesi,5,21
20524,Gümüşpala Lisesi,5,21
20515,Gümüşpala Ticaret Lisesi,5,21
20516,Gümüşpala Ticaret Lisesi,5,21
21579,Günerli Dörtyol,5,21
21580,Günerli Dörtyol,5,21
21577,Günerli Üçyol,5,21
21578,Günerli Üçyol,5,21
10576,Gürçeşme,5,21
10577,Gürçeşme,5,21
10578,Gürçeşme Cami,5,21
10579,Gürçeşme Cami,5,21
12473,Güzel İzmir Cami,5,21
50362,Güzelbahçe Meydan,5,21
50363,Güzelbahçe Sağlık Ocağı,5,21
30676,Güzeller,5,21
30677,Güzeller,5,21
21408,Haldun Koşay Lisesi,5,21
21409,Haldun Koşay Lisesi,5,21
41200,Hasan Ağa Bahçesi,5,21
30586,Hasan Tahsin Özel Eğitim Okulu,5,21
30591,Hasan Tahsin Özel Eğitim Okulu,5,21
23988,Havacılık Lisesi,5,21
23989,Havacılık Lisesi,5,21
10762,Havalimanı,5,21
50415,Hekim Köy,5,21
50416,Hekim Köy,5,21
21575,Hobi Park,5,21
21576,Hobi Park,5,21
40464,Hüdaverdi Cami,5,21
40475,Hüdaverdi Cami,5,21
10289,Hıfzıssıhha,5,21
30047,Işıkkent Mezarlık,5,21
41204,Işılay Saygın Lisesi,5,21
50154,Kabristan,5,21
20496,Kadızade Zühtü Işıl,5,21
20497,Kadızade Zühtü Işıl,5,21
12604,Karabağlar Atatürk Mesleki ve Teknik Anadolu Lisesi,5,21
12607,Karabağlar Atatürk Mesleki ve Teknik Anadolu Lisesi,5,21
12598,Karabağlar Briketçi,5,21
12601,Karabağlar Briketçi,5,21
16795,Karahalilli Bahçe,5,21
16796,Karahalilli Bahçe,5,21
22745,Karayolları,5,21
22748,Karayolları,5,21
20517,Karşıyaka Endüstri Meslek Lisesi,5,21
20518,Karşıyaka Endüstri Meslek Lisesi,5,21
23601,Karşıyaka İskele,5,21
12596,Kasap,5,21
12599,Kasap,5,21
31099,Kasap,5,21
31100,Kasap,5,21
21328,Katip Çelebi Üniversitesi,5,21
50712,Kavacık Yolu,5,21
50713,Kavacık Yolu,5,21
20531,Kayalık,5,21
20532,Kayalık,5,21
21550,Kent 2,5,21
21551,Kent 2,5,21
30670,Kent Bahçeleri,5,21
30673,Kent Bahçeleri,5,21
50400,Kent Koleji,5,21
32184,Keresteciler,5,21
22751,Kombine,5,21
22754,Kombine,5,21
10917,Koruluk,5,21
10918,Koruluk,5,21
50196,Korutürk,5,21
21404,Koyundere İlkokulu,5,21
20640,Köprü,5,21
20643,Köprü,5,21
31095,Köşe,5,21
31096,Köşe,5,21
10964,Küner Yol Ayrımı,5,21
10965,Küner Yol Ayrımı,5,21
12464,Küçük Trafo,5,21
12465,Küçük Trafo,5,21
10775,Kısık Sanayi Estim,5,21
11756,Kızılcaova,5,21
31300,Lale Tepe Cami,5,21
31301,Lale Tepe Cami,5,21
10424,Liman,5,21
31271,Mahfel,5,21
31272,Mahfel,5,21
31298,Malazgirt İlköğretim Okulu,5,21
31299,Malazgirt İlköğretim Okulu,5,21
12427,Maliyeciler,5,21
12428,Maliyeciler,5,21
30684,Market,5,21
30685,Market,5,21
30962,Matbaa,5,21
30993,Mavi Köşe,5,21
30994,Mavi Köşe,5,21
10950,Menderes Adliye Sarayı,5,21
10951,Menderes Adliye Sarayı,5,21
15573,Menderes Düğün Salonu,5,21
15562,Menderes SGK,5,21
10726,Menderes Sanayi,5,21
15564,Menderes Son Durak,5,21
10942,Menderes Çevre Yolu,5,21
10947,Menderes Çevre Yolu,5,21
22257,Menemen Aktarma Merkezi,5,21
50159,Merkez Cami,5,21
10788,Mersinli Kahve Cami,5,21
10789,Mersinli Kahve Cami,5,21
31097,Metaş İlköğretim Okulu,5,21
31098,Metaş İlköğretim Okulu,5,21
21329,Meydan Yolu,5,21
21330,Meydan Yolu,5,21
23005,Mezarlıkbaşı Cami,5,21
23008,Mezarlıkbaşı Cami,5,21
11405,Mimteks,5,21
11406,Mimteks,5,21
12219,Naci Şensoy Anadolu Lisesi,5,21
12220,Naci Şensoy Anadolu Lisesi,5,21
20700,Nafiz Gürman,5,21
20529,Nafiz Gürman Eski Son Durak,5,21
20530,Nafiz Gürman Eski Son Durak,5,21
20519,Nafiz Gürman Muhtarlık,5,21
20520,Nafiz Gürman Muhtarlık,5,21
32154,Narlıkuyu,5,21
32155,Narlıkuyu,5,21
20525,Nuri Atik Mesleki ve Teknik Anadolu Lisesi,5,21
20526,Nuri Atik Mesleki ve Teknik Anadolu Lisesi,5,21
30593,Okul,5,21
30594,Okul,5,21
50365,Okul Durağı,5,21
50366,Okul Durağı,5,21
30589,Okullar,5,21
30590,Okullar,5,21
11401,Opel,5,21
10505,Ordu Pazarı,5,21
10512,Ordu Pazarı,5,21
20535,Orkide,5,21
20536,Orkide,5,21
20967,Ormancı Sitesi,5,21
20968,Ormancı Sitesi,5,21
11409,Ortaköy,5,21
11410,Ortaköy,5,21
16424,Ortaç,5,21
16425,Ortaç,5,21
11685,Osman Dirik Parkı,5,21
11686,Osman Dirik Parkı,5,21
30333,Osman Kibar Kavşağı,5,21
30062,Otogar Kavşağı,5,21
21571,Ova Küme Evleri,5,21
31048,PTT Santral,5,21
31049,PTT Santral,5,21
11518,Pancar Aktarma,5,21
21339,Papatya,5,21
21340,Papatya,5,21
30680,Pınarbaşı Kültür Merkezi,5,21
30681,Pınarbaşı Kültür Merkezi,5,21
30691,Pınarbaşı Sanayi Giriş,5,21
30692,Pınarbaşı Sanayi Giriş,5,21
30220,Rafet Paşa,5,21
40411,Redresör,5,21
12542,Sacide Ayaz İlk ve Ortaokulu,5,21
22755,Sahil Sağlık Denetleme,5,21
22758,Sahil Sağlık Denetleme,5,21
11111,Sarıçay,5,21
11122,Sarıçay,5,21
50364,Sağlık Ocağı,5,21
23917,Sedir,5,21
10816,Selviler,5,21
10817,Selviler,5,21
24119,Semiye,5,21
13183,Serdengeçti,5,21
13184,Serdengeçti,5,21
31469,Ses,5,21
31470,Ses,5,21
50151,Sevgi Yolu,5,21
31319,Seyit Şanlı Anadolu Lisesi,5,21
32423,Seyit Şanlı Anadolu Lisesi,5,21
12602,Sinan Cami,5,21
30682,Siteler,5,21
30683,Siteler,5,21
50097,Siteler,5,21
50100,Siteler,5,21
50523,Siteler Muhtarlık,5,21
12943,Sosyal Konutlar,5,21
20492,Soğukkuyu Atölye,5,21
20493,Soğukkuyu Atölye,5,21
10785,Soğutma Fabrikası,5,21
15947,Soğutma Fabrikası,5,21
51968,Spor Salonu,5,21
50357,Stad,5,21
50372,Stad,5,21
21381,Subay Lojmanları,5,21
21382,Subay Lojmanları,5,21
11687,Subaşı Pazaryeri,5,21
11688,Subaşı Pazaryeri,5,21
21094,Söğüt,5,21
21095,Söğüt,5,21
50618,Söğüt,5,21
50619,Söğüt,5,21
40506,Süleyman Şah Mesleki ve Teknik Anadolu Lisesi,5,21
40507,Süleyman Şah Mesleki ve Teknik Anadolu Lisesi,5,21
13256,Sümbül,5,21
13257,Sümbül,5,21
51823,Sığacık Yol Ayrımı 2,5,21
22757,Tabakçı plajı,5,21
22760,Tabakçı plajı,5,21
11683,Tat Konserve,5,21
11684,Tat Konserve,5,21
50150,Tatbikat Cami,5,21
22013,Taş Duvar,5,21
22014,Taş Duvar,5,21
30995,Taş Ocağı,5,21
30996,Taş Ocağı,5,21
21114,Tenis Kulübü,5,21
